25.88,990.72,48.34,87.21,28.16
31.25,997.56,50.78,87.09,31.61
28.32,990.23,64.45,86.28,23.72
34.67,985.35,48.34,87.19,35.65
35.64,1000.98,48.83,87.21,36.13
29.30,1000.49,56.64,86.76,27.35
31.74,997.07,46.88,87.31,34.10
38.09,999.02,59.57,86.59,32.59
22.46,992.19,51.76,87.01,23.46
43.46,1000.98,53.71,86.93,38.98
22.46,994.14,50.29,87.10,24.07
14.65,995.61,39.55,87.73,20.32
32.71,993.16,55.66,86.79,30.44
35.64,984.37,47.36,87.25,36.96
45.90,997.07,46.88,87.31,44.40
28.32,987.79,54.69,86.83,27.38
28.32,1000.00,48.34,87.23,30.36
21.00,1001.95,48.34,87.24,23.48
36.13,989.75,47.36,87.26,37.34
44.92,992.19,48.83,87.18,42.61
43.46,993.16,44.43,87.44,44.36
33.20,1000.49,47.36,87.29,35.03
23.93,989.75,58.11,86.64,22.38
41.50,990.23,39.55,87.71,46.38
21.97,990.23,49.32,87.15,24.02
34.18,999.51,51.27,87.06,33.69
31.74,993.16,55.18,86.82,29.91
24.41,996.09,60.55,86.52,21.96
40.04,990.23,52.25,86.98,37.46
32.23,989.26,50.78,87.06,32.40
38.09,1000.00,46.39,87.34,39.39
26.37,996.09,51.76,87.03,27.00
14.65,999.02,44.92,87.43,18.06
30.76,984.86,47.85,87.22,32.74
24.41,998.54,42.97,87.54,29.60
28.32,986.33,53.22,86.91,28.02
37.11,988.77,45.90,87.34,38.96
28.81,999.51,56.15,86.78,27.16
16.11,982.91,54.69,86.82,16.42
26.86,989.26,54.69,86.84,26.15
30.76,998.05,59.08,86.61,27.50
33.20,987.30,65.43,86.21,26.91
24.90,999.02,63.48,86.36,21.42
32.23,986.33,44.92,87.39,35.66
34.67,981.45,50.29,87.07,34.58
28.81,1006.35,57.13,86.75,26.76
24.90,1015.14,53.22,87.00,25.07
22.46,991.21,49.32,87.15,24.49
37.60,1008.79,52.73,87.01,35.49
24.41,1001.46,52.73,86.99,24.84
32.23,998.54,45.90,87.37,35.07
30.76,993.65,41.02,87.64,36.87
24.90,993.65,39.55,87.72,32.20
42.97,989.26,56.64,86.72,37.18
38.57,984.86,43.95,87.45,41.28
32.23,997.07,55.18,86.83,30.29
30.27,993.65,52.73,86.96,29.86
26.37,985.84,56.64,86.71,24.96
35.16,992.68,53.22,86.93,33.45
33.20,993.65,51.76,87.02,32.68
32.71,995.12,46.88,87.30,34.91
32.23,988.77,50.29,87.09,32.65
39.55,995.61,56.15,86.77,35.16
21.48,1000.00,50.29,87.12,23.13
37.11,994.14,46.88,87.30,38.37
28.81,1004.88,42.48,87.58,34.14
30.76,998.54,55.18,86.84,29.14
24.41,990.72,49.32,87.15,26.34
18.55,994.63,61.04,86.49,16.91
21.97,982.42,51.76,86.98,23.00
29.30,996.09,56.64,86.75,27.35
46.88,995.61,68.85,86.04,34.25
29.79,987.30,40.04,87.68,36.65
36.13,991.21,55.66,86.79,32.99
31.74,991.70,48.34,87.21,33.29
39.55,989.75,51.27,87.03,37.65
26.37,998.54,46.88,87.31,29.36
26.37,1001.95,54.69,86.88,25.74
20.51,989.26,39.55,87.71,27.41
22.95,991.21,54.69,86.84,22.77
48.34,1000.49,49.32,87.18,44.43
27.34,1000.49,52.73,86.98,27.41
27.83,1001.46,51.27,87.07,28.50
27.83,981.93,50.29,87.07,28.96
28.81,989.75,51.76,87.01,29.10
26.86,992.68,51.27,87.04,27.65
25.88,988.28,57.62,86.66,24.19
32.23,1000.98,52.73,86.98,31.43
27.34,988.77,48.34,87.20,29.49
44.43,998.05,48.83,87.20,42.30
29.79,991.70,47.36,87.27,32.16
33.69,998.54,51.76,87.03,33.06
32.23,996.09,51.27,87.05,32.15
38.09,997.07,54.69,86.86,34.85
25.39,996.58,42.48,87.56,30.87
24.41,990.72,50.78,87.07,25.68
38.09,998.05,48.34,87.23,38.23
39.06,990.23,50.29,87.09,37.84
24.90,993.65,52.25,86.99,25.48
32.23,1001.46,43.46,87.52,36.56
24.41,991.70,59.57,86.56,22.29
21.48,1008.30,58.11,86.70,20.29
34.67,976.07,48.34,87.16,35.65
36.13,995.12,58.11,86.66,31.88
23.44,1003.42,48.83,87.21,25.64
37.60,996.09,51.76,87.03,36.00
31.25,994.63,42.48,87.55,36.34
26.86,991.70,51.27,87.04,27.65
31.25,1000.98,52.25,87.01,30.88
35.64,983.40,45.41,87.36,38.13
29.30,992.19,48.34,87.21,31.22
24.90,999.02,49.80,87.15,26.57
30.27,996.09,56.64,86.75,28.12
31.25,991.70,53.71,86.90,30.19
41.50,993.16,55.66,86.79,36.71
18.07,997.56,59.57,86.58,16.87
32.23,996.58,47.85,87.25,33.96
26.86,992.68,58.59,86.62,24.62
22.46,992.19,57.13,86.70,21.46
31.74,1001.46,44.43,87.46,35.54
30.76,988.77,52.25,86.98,30.49
21.48,982.91,50.29,87.07,23.13
27.34,993.65,60.55,86.51,24.30
43.95,989.26,44.43,87.43,44.68
19.04,998.54,44.43,87.45,23.20
38.09,995.61,55.18,86.83,34.62
22.95,990.23,56.64,86.73,22.06
41.50,995.12,51.27,87.05,38.99
31.25,996.09,47.36,87.28,33.42
27.83,999.02,59.08,86.62,25.22
31.74,998.05,56.64,86.75,29.26
34.18,991.21,59.08,86.59,30.05
32.23,1004.88,54.69,86.88,30.51
39.55,990.72,53.22,86.92,36.62
31.74,998.54,47.36,87.28,33.83
25.88,997.07,49.32,87.17,27.69
35.16,989.26,50.78,87.06,34.70
26.86,996.58,55.66,86.80,25.76
31.25,987.79,63.96,86.29,26.04
41.50,986.33,52.73,86.94,38.20
43.95,991.70,53.71,86.90,39.29
32.71,998.54,57.13,86.73,29.80
29.79,992.68,54.20,86.87,28.79
28.81,999.02,54.20,86.89,27.99
27.83,997.56,47.36,87.28,30.44
28.32,992.19,63.96,86.31,23.88
31.74,993.65,55.66,86.79,29.69
28.81,1000.00,50.29,87.12,29.80
39.06,993.16,50.29,87.10,37.84
34.18,982.42,52.73,86.93,32.95
36.62,993.65,48.34,87.21,37.15
36.62,983.40,62.99,86.34,30.17
27.34,995.12,50.78,87.08,28.30
44.92,1001.95,57.13,86.74,38.18
34.67,993.16,54.20,86.88,32.60
36.13,987.79,64.94,86.24,29.09
34.67,992.19,48.83,87.18,35.37
30.76,986.82,54.69,86.83,29.36
28.81,993.65,52.25,86.99,28.87
33.69,997.56,43.95,87.48,37.48
34.18,1008.79,55.66,86.84,31.55
17.58,991.70,51.76,87.01,18.76
31.74,982.91,48.83,87.16,33.02
33.69,988.28,52.25,86.97,32.82
16.11,1000.98,54.69,86.87,16.42
28.32,991.70,47.85,87.24,30.62
28.81,992.68,46.88,87.30,31.57
33.20,1001.46,46.39,87.35,35.59
38.09,989.75,38.57,87.77,44.64
31.74,991.21,49.32,87.15,32.76
39.55,994.14,43.95,87.47,41.99
25.39,989.75,47.85,87.23,27.95
30.27,994.14,54.20,86.88,29.19
32.23,993.65,45.41,87.38,35.36
29.79,991.70,43.95,87.46,34.13
18.55,990.72,50.29,87.09,20.25
24.41,987.79,46.88,87.28,27.51
25.88,997.07,55.18,86.83,25.13
34.67,987.79,36.62,87.88,43.43
38.57,997.07,60.06,86.55,32.71
29.79,991.70,45.41,87.38,33.26
45.90,1001.95,37.60,87.85,50.68
27.34,1003.42,47.36,87.30,30.00
32.71,996.09,52.25,87.00,32.05
41.50,996.58,56.15,86.78,36.47
39.55,992.19,51.76,87.01,37.39
29.30,987.30,49.32,87.14,30.71
33.20,979.98,57.13,86.66,30.17
21.00,999.02,50.29,87.12,22.66
40.53,1001.46,48.83,87.21,39.69
31.74,1000.00,38.57,87.79,39.45
17.09,1003.42,47.36,87.30,19.84
41.99,991.70,60.06,86.53,34.96
32.71,989.26,52.25,86.98,32.05
26.86,1001.95,49.32,87.18,28.57
33.20,991.21,49.32,87.15,33.95
26.37,993.16,47.85,87.24,28.86
41.99,986.82,49.80,87.11,40.14
35.64,997.56,47.85,87.25,36.68
29.79,985.35,52.73,86.94,29.46
24.41,995.12,48.83,87.19,26.57
34.18,995.61,50.29,87.11,34.20
24.41,997.07,45.41,87.39,28.26
21.00,1000.49,51.76,87.04,22.08
35.64,986.33,52.25,86.97,34.30
27.83,990.72,64.45,86.28,23.36
30.76,993.65,52.25,86.99,30.49
23.44,986.82,45.90,87.34,27.05
23.44,998.54,54.20,86.89,23.39
22.46,987.30,51.27,87.03,23.66
27.83,985.84,50.78,87.05,28.73
26.37,991.70,44.92,87.41,30.41
34.67,994.14,41.02,87.64,40.21
26.37,999.02,58.11,86.67,24.41
31.25,980.96,56.64,86.70,28.89
37.11,1003.42,54.69,86.88,34.16
33.20,990.72,62.01,86.42,28.17
28.32,1000.98,55.66,86.82,26.97
33.20,998.05,56.64,86.75,30.38
21.00,993.16,55.18,86.82,20.83
21.48,989.26,45.41,87.37,25.32
25.39,988.77,55.18,86.81,24.71
36.13,1007.81,50.29,87.14,35.70
37.11,992.19,53.71,86.90,34.64
21.97,985.35,54.20,86.85,22.07
33.20,1000.00,50.78,87.09,33.18
31.25,985.84,61.52,86.43,26.93
31.25,1001.95,47.85,87.27,33.15
27.83,991.21,44.43,87.43,32.06
34.67,988.77,52.73,86.95,33.32
28.81,986.82,52.73,86.94,28.65
39.06,993.65,56.64,86.74,34.59
35.16,994.14,53.71,86.91,33.21
38.57,997.56,49.80,87.14,37.76
23.44,1013.67,36.62,87.93,32.62
40.04,995.61,60.55,86.52,33.48
36.62,989.75,52.25,86.98,35.03
19.53,993.16,45.41,87.38,23.27
34.67,991.21,52.73,86.95,33.32
22.46,993.16,41.50,87.61,28.42
25.88,996.09,37.60,87.84,34.54
35.64,1000.00,57.62,86.70,31.74
28.81,1000.98,50.78,87.10,29.57
28.32,998.05,47.85,87.26,30.62
21.97,993.16,56.15,86.76,21.37
25.88,994.14,54.20,86.88,25.52
13.67,990.23,41.50,87.60,18.23
32.71,990.23,62.50,86.39,27.63
28.32,991.70,53.22,86.93,28.02
31.25,991.70,59.57,86.56,27.68
30.76,1003.42,55.66,86.82,28.93
33.69,979.98,53.22,86.89,32.33
33.20,992.19,49.32,87.15,33.95
39.06,975.59,57.62,86.62,34.14
25.39,982.91,52.73,86.93,25.71
24.90,989.75,59.57,86.56,22.69
39.55,989.75,52.73,86.95,36.87
31.25,1009.28,48.83,87.23,32.62
24.90,993.16,48.34,87.21,27.26
20.51,988.28,45.41,87.37,24.30
29.79,1004.39,42.48,87.58,35.04
32.71,995.12,46.39,87.33,35.19
30.76,993.16,53.71,86.90,29.80
23.93,1004.39,49.32,87.19,25.88
30.76,987.79,55.18,86.80,29.14
34.67,1004.39,46.39,87.36,36.77
16.11,991.21,47.85,87.24,18.61
33.20,999.02,51.27,87.06,32.93
32.71,996.09,58.59,86.63,29.18
22.46,995.12,53.22,86.94,22.88
38.09,995.61,46.39,87.33,39.39
38.09,991.70,50.29,87.10,37.14
36.13,986.33,45.41,87.36,38.51
22.95,992.68,52.73,86.96,23.52
28.81,997.07,50.78,87.08,29.57
31.74,1002.44,55.18,86.85,29.91
41.02,991.70,54.20,86.87,37.12
34.18,1000.00,52.73,86.98,32.95
25.39,1001.46,56.64,86.76,24.15
19.04,1006.35,62.01,86.47,17.07
14.65,996.09,55.66,86.80,14.74
30.76,992.19,43.46,87.49,35.29
45.90,986.82,53.22,86.91,40.77
25.39,985.84,57.62,86.66,23.78
41.02,995.61,49.80,87.14,39.47
31.74,996.58,55.66,86.80,29.69
24.41,997.56,53.22,86.95,24.64
31.25,989.75,54.20,86.87,29.97
42.48,996.09,51.76,87.03,39.38
27.83,984.86,63.96,86.28,23.51
29.79,983.89,49.32,87.13,31.13
28.32,998.05,51.76,87.03,28.69
42.48,996.09,65.43,86.24,32.99
31.74,996.09,47.85,87.25,33.55
43.46,994.14,60.55,86.51,35.67
34.18,994.63,51.76,87.02,33.44
34.67,994.14,62.50,86.40,29.02
40.04,988.77,50.29,87.09,38.52
23.93,994.63,54.69,86.85,23.63
27.34,989.26,54.69,86.84,26.57
41.99,996.09,60.06,86.55,34.96
32.23,988.77,58.11,86.64,29.01
37.11,1001.95,58.11,86.68,32.56
32.71,990.72,60.06,86.53,28.58
32.23,1000.00,49.80,87.15,32.91
17.09,989.26,45.90,87.34,20.42
26.86,993.16,56.15,86.76,25.56
30.27,997.07,56.64,86.75,28.12
34.67,987.30,41.50,87.59,39.87
46.39,991.70,44.92,87.41,45.92
41.99,994.14,49.80,87.13,40.14
46.39,993.65,50.29,87.10,42.69
31.74,991.70,62.99,86.37,26.74
36.62,994.63,55.66,86.80,33.34
39.06,994.63,54.69,86.85,35.54
33.69,995.61,58.11,86.66,30.11
24.41,992.19,49.80,87.13,26.11
17.58,992.19,48.34,87.21,19.98
38.57,988.77,52.25,86.98,36.44
31.74,984.37,52.25,86.96,31.28
35.16,989.75,53.71,86.89,33.21
29.79,995.12,56.15,86.77,27.94
32.71,989.75,47.85,87.23,34.36
41.99,992.68,52.25,86.99,38.79
25.88,1001.95,59.08,86.63,23.65
41.50,985.84,43.95,87.45,43.36
36.13,983.89,57.62,86.65,32.09
25.39,989.26,55.66,86.78,24.52
28.81,996.09,46.39,87.33,31.84
33.69,993.65,49.32,87.16,34.34
30.76,1004.39,50.78,87.11,31.21
24.41,992.19,57.62,86.68,22.96
35.16,994.14,55.66,86.80,32.28
35.16,983.40,47.36,87.24,36.59
26.86,998.05,47.36,87.28,29.55
44.92,990.72,48.83,87.18,42.61
33.20,994.14,47.85,87.24,34.76
25.88,987.79,57.62,86.66,24.19
29.30,986.82,59.08,86.57,26.38
35.64,995.12,44.92,87.42,38.43
33.69,1006.84,48.34,87.25,34.88
29.30,999.02,48.34,87.23,31.22
27.83,988.77,56.15,86.75,26.37
26.37,1002.93,60.55,86.55,23.53
29.79,997.07,44.92,87.42,33.55
25.39,997.56,49.80,87.14,27.01
31.74,1000.98,43.46,87.51,36.14
32.71,995.12,48.83,87.19,33.82
31.25,994.14,40.53,87.67,37.64
29.30,991.21,53.71,86.90,28.61
21.97,986.82,52.73,86.94,22.62
30.76,993.16,47.85,87.24,32.74
34.18,987.30,57.62,86.66,30.68
35.16,996.58,63.48,86.36,28.98
31.25,985.84,51.76,86.99,31.12
37.11,1002.44,47.36,87.29,38.08
21.48,994.14,44.92,87.41,25.56
39.06,991.70,54.20,86.87,35.78
40.53,992.19,50.78,87.07,38.59
35.16,1003.91,54.69,86.88,32.74
37.60,987.30,50.29,87.08,36.78
28.81,988.28,43.95,87.45,33.25
28.32,987.79,42.48,87.54,33.69
38.57,980.47,56.64,86.69,34.26
30.27,990.72,48.34,87.21,32.06
43.95,1001.46,61.04,86.51,35.75
29.30,994.63,54.20,86.88,28.39
32.71,1000.98,50.78,87.10,32.79
30.76,1007.32,50.29,87.14,31.45
30.76,990.23,55.18,86.81,29.14
28.32,990.23,57.62,86.67,26.18
30.27,1006.35,53.71,86.94,29.41
29.79,995.61,40.04,87.70,36.65
34.18,1002.44,48.34,87.24,35.26
31.25,985.35,47.85,87.22,33.15
21.48,996.09,46.39,87.33,24.85
30.76,999.02,68.85,86.06,24.08
35.64,999.02,53.22,86.95,33.81
34.67,994.14,41.50,87.61,39.87
33.69,988.77,47.85,87.23,35.15
42.48,1002.44,42.97,87.55,44.67
16.11,983.89,56.64,86.71,15.88
34.67,988.28,44.43,87.43,37.96
34.67,995.61,55.66,86.80,31.91
35.64,993.65,55.18,86.82,32.86
26.86,986.82,62.01,86.40,23.42
36.62,999.02,45.90,87.37,38.59
26.86,984.86,44.43,87.42,31.15
32.71,993.16,54.69,86.85,30.89
29.79,996.09,60.55,86.52,26.19
32.71,995.61,59.57,86.58,28.77
28.81,1006.84,47.85,87.28,31.05
31.25,1002.44,52.73,86.99,30.65
25.39,996.09,47.36,87.28,28.19
32.23,998.05,60.55,86.53,28.02
33.69,1003.91,45.41,87.41,36.57
34.18,987.30,43.95,87.45,37.87
29.79,995.61,58.11,86.66,27.14
21.48,995.61,53.22,86.94,21.98
24.41,1005.37,44.92,87.44,28.52
46.88,986.82,54.20,86.86,40.86
32.23,995.12,38.09,87.81,40.24
30.27,991.70,43.95,87.46,34.56
42.97,998.54,55.66,86.81,37.67
28.81,984.86,62.99,86.34,24.58
37.11,986.33,54.20,86.85,34.40
36.62,995.61,48.83,87.19,36.87
31.25,995.61,55.66,86.80,29.31
27.83,987.79,47.85,87.23,30.18
33.69,981.93,50.78,87.04,33.56
33.69,998.54,54.69,86.87,31.64
38.57,983.40,54.20,86.85,35.44
40.04,997.07,56.64,86.75,35.26
25.39,998.54,54.69,86.87,24.90
32.71,992.68,60.06,86.54,28.58
36.13,980.96,52.73,86.92,34.42
23.93,986.33,51.27,87.02,25.02
20.51,986.33,56.15,86.74,20.06
33.69,999.02,49.80,87.15,34.08
38.09,997.56,44.43,87.45,40.60
36.13,986.33,59.08,86.57,31.45
30.76,998.54,44.92,87.42,34.40
25.88,994.63,50.78,87.08,27.00
34.18,989.26,53.22,86.92,32.71
34.18,1002.93,64.45,86.32,27.94
38.09,1000.49,52.25,87.01,36.09
31.25,979.98,50.29,87.06,31.86
31.74,986.33,43.95,87.45,35.84
35.16,993.16,64.45,86.29,28.61
33.20,1000.00,47.36,87.29,35.03
35.16,999.51,46.88,87.31,36.87
25.39,994.14,52.25,86.99,25.92
26.37,993.65,63.96,86.32,22.40
35.64,998.05,49.32,87.17,35.86
36.13,989.75,63.96,86.30,29.46
26.37,998.54,47.36,87.28,29.10
23.93,1003.42,45.90,87.38,27.53
32.71,983.40,55.18,86.79,30.66
31.74,985.84,48.83,87.16,33.02
30.27,981.93,46.39,87.30,33.13
39.55,993.16,42.48,87.55,42.95
24.90,1002.93,62.50,86.43,21.72
27.83,988.28,56.15,86.75,26.37
36.62,993.16,47.85,87.24,37.43
32.71,991.70,45.41,87.38,35.77
32.23,991.21,49.32,87.15,33.16
33.69,993.65,53.22,86.93,32.33
39.06,1001.95,60.55,86.54,32.83
36.62,981.93,52.73,86.93,34.78
29.30,993.65,49.80,87.13,30.47
34.67,999.51,51.76,87.04,33.81
25.88,989.75,49.32,87.15,27.69
36.13,1017.09,46.88,87.36,37.63
39.06,992.19,60.06,86.54,33.04
49.80,996.58,62.01,86.44,38.77
23.44,993.16,54.20,86.88,23.39
26.37,981.45,61.52,86.41,23.20
33.69,998.05,43.46,87.51,37.79
28.81,996.58,60.55,86.52,25.45
30.27,988.28,63.96,86.30,25.33
29.30,995.12,48.34,87.22,31.22
28.81,994.14,39.55,87.72,36.07
39.06,1003.42,58.59,86.66,33.69
30.76,1003.91,56.15,86.80,28.72
31.25,1005.86,60.55,86.56,27.30
28.32,985.84,52.25,86.97,28.46
23.44,989.75,54.69,86.84,23.20
26.86,1002.44,53.71,86.93,26.57
30.27,1003.42,50.29,87.13,31.05
27.34,991.70,48.83,87.18,29.25
29.30,991.70,52.73,86.96,29.05
40.04,993.65,53.71,86.91,36.70
27.83,990.23,54.69,86.84,26.97
17.09,996.58,56.15,86.78,16.93
40.53,1002.93,62.01,86.46,33.17
32.23,994.63,45.41,87.39,35.36
33.20,983.89,47.85,87.22,34.76
33.20,983.89,59.57,86.54,29.13
39.06,984.86,54.20,86.85,35.78
38.09,1000.98,53.22,86.96,35.59
27.83,1002.93,41.99,87.60,33.54
36.13,988.28,46.88,87.28,37.63
30.27,996.09,53.71,86.91,29.41
40.04,988.28,50.78,87.06,38.25
40.53,984.86,57.13,86.68,35.35
23.44,998.05,55.66,86.81,22.83
39.55,1003.42,54.20,86.91,36.12
35.64,986.33,49.80,87.11,35.59
43.95,986.33,53.22,86.91,39.55
41.02,986.82,41.99,87.56,44.33
41.99,996.09,55.18,86.83,37.27
38.09,995.12,47.85,87.25,38.52
27.83,999.51,60.06,86.56,24.86
42.97,999.02,53.22,86.95,38.92
37.60,995.61,53.71,86.91,34.99
24.41,980.47,45.41,87.35,28.26
32.71,979.98,41.99,87.55,37.92
32.23,987.30,43.95,87.45,36.25
33.69,1001.46,64.45,86.32,27.60
40.04,1006.84,50.78,87.11,38.25
26.86,994.14,51.27,87.05,27.65
41.02,984.86,50.29,87.08,39.20
29.30,1000.49,52.73,86.98,29.05
34.67,993.65,58.11,86.65,30.82
37.11,996.58,49.32,87.17,36.96
36.13,997.56,52.73,86.97,34.42
24.90,997.07,56.64,86.75,23.73
31.25,993.65,60.06,86.54,27.49
32.71,990.23,43.95,87.46,36.67
21.00,1005.86,48.83,87.22,23.27
22.46,997.07,44.43,87.45,26.82
27.83,999.51,50.78,87.09,28.73
27.34,999.02,52.73,86.98,27.41
38.57,989.75,49.80,87.12,37.76
26.37,986.33,53.22,86.91,26.35
28.32,993.65,50.29,87.10,29.38
30.76,997.56,39.06,87.76,38.22
42.48,987.30,43.95,87.45,44.03
31.74,986.82,51.27,87.03,31.76
30.76,999.51,48.34,87.23,32.47
28.81,995.61,56.15,86.77,27.16
18.55,995.61,39.06,87.75,25.41
16.11,997.56,56.15,86.78,16.01
38.57,989.75,52.73,86.95,36.18
27.83,983.89,55.66,86.76,26.57
31.25,1000.98,57.13,86.73,28.68
33.69,995.12,50.29,87.11,33.82
23.93,988.28,52.25,86.97,24.61
38.57,999.02,52.25,87.01,36.44
38.09,990.72,49.32,87.15,37.68
19.53,1000.00,50.29,87.12,21.22
30.27,992.19,55.66,86.79,28.54
32.71,988.77,51.27,87.03,32.54
23.93,996.58,58.59,86.64,22.21
29.79,993.65,55.18,86.82,28.36
33.69,994.14,46.39,87.33,35.99
27.83,986.82,54.69,86.83,26.97
27.34,976.07,47.36,87.22,30.00
29.30,990.23,49.80,87.12,30.47
25.88,987.79,38.57,87.76,33.86
26.37,991.70,49.80,87.12,27.90
28.81,998.54,47.85,87.26,31.05
28.32,1001.95,56.64,86.76,26.57
33.69,988.77,46.88,87.29,35.71
28.32,988.77,51.27,87.03,28.92
26.86,991.21,46.39,87.32,30.07
27.83,995.61,49.32,87.16,29.44
31.74,994.63,52.25,86.99,31.28
28.32,991.70,56.15,86.76,26.76
28.81,988.77,50.78,87.06,29.57
41.99,993.65,54.20,86.88,37.77
41.50,996.09,56.15,86.77,36.47
32.23,988.77,45.41,87.37,35.36
27.83,995.12,50.78,87.08,28.73
35.16,1000.98,50.29,87.12,34.95
41.50,981.45,50.29,87.07,39.53
26.37,998.05,47.85,87.26,28.86
21.97,976.56,46.39,87.28,25.35
30.76,985.35,55.66,86.77,28.93
28.81,995.12,54.20,86.88,27.99
35.64,992.19,58.59,86.62,31.31
28.81,1003.42,55.66,86.82,27.36
40.04,988.28,63.48,86.32,32.24
32.23,988.77,48.83,87.17,33.42
33.69,992.68,56.15,86.76,30.96
35.64,998.05,45.90,87.37,37.83
28.32,988.77,44.92,87.40,32.23
40.53,984.37,44.43,87.42,42.37
36.62,987.30,52.73,86.94,34.78
40.53,997.07,48.34,87.22,39.98
29.30,998.05,52.25,87.00,29.28
25.88,1005.37,53.71,86.94,25.73
29.79,996.09,50.29,87.11,30.64
33.20,990.72,60.55,86.50,28.74
22.95,988.28,49.80,87.12,24.74
26.86,977.05,49.80,87.08,28.33
33.69,990.72,55.66,86.78,31.18
22.46,989.26,49.80,87.12,24.27
36.62,991.70,57.62,86.67,32.44
28.81,992.19,56.15,86.76,27.16
25.88,995.12,50.29,87.11,27.23
22.46,989.26,47.36,87.26,25.37
29.30,994.63,42.48,87.55,34.59
28.32,990.23,53.22,86.92,28.02
28.32,1004.39,50.29,87.13,29.38
33.20,992.19,46.88,87.30,35.31
34.18,993.65,56.64,86.74,31.11
24.41,1003.91,57.13,86.74,23.14
